BD1,BARD1 LIFE SCIENCES LTD,BD1,AUD
BDA,BOD AUSTRALIA LTD,BDA,AUD
BDC,BARDOC GOLD LTD,BDC,AUD
BDG,BLACK DRAGON GOLD CORP-CDI,BDG,AUD
BDI,BLINA MINERALS NL,BDI,AUD
BEAR,BETASHARES AUS EQ BEAR HF,BEAR,AUD
BEE,BROO LTD,BEE,AUD
BEL,BENTLEY CAPITAL LTD,BEL,AUD
BEM,BLACKEARTH MINERALS NL,BEM,AUD
BEN,BENDIGO AND ADELAIDE BANK,BEN,AUD
BENHB,PRIE STREET HOLDINGS - NOTE,BENHB,AUD
BENPD,BENDIGO AND ADELAIDE BK,BENPD,AUD
BENPE,BENDIGO AND ADELAIDE BK,BENPE,AUD
BENPF,BENDIGO AND ADELAIDE BK,BENPF,AUD
BENPG,BENDIGO AND ADELAIDE BK,BENPG,AUD
BET,BETMAKERS TECHNOLOGY GROUP L,BET,AUD
BFC,BESTON GLOBAL FOOD CO LTD,BFC,AUD
BFG,BELL FINANCIAL GROUP LTD,BFG,AUD
BGA,BEGA CHEESE LTD,BGA,AUD
BGL,BELLEVUE GOLD LTD,BGL,AUD
BGP,BRISCOE GROUP LTD,BGP,AUD
BGT,BIO-GENE TECHNOLOGY LTD,BGT,AUD
BHD,BENJAMIN HORNIGOLD LTD,BHD,AUD
BHL,BOYUAN HOLDINGS LTD,BHL,AUD
BHP,BHP GROUP LTD,BHP,AUD
BID,BIDENERGY LTD,BID,AUD
BILL,ISHARES CORE CASH ETF,BILL,AUD
BIN,BINGO INDUSTRIES LTD,BIN,AUD
BIQ,BUILDINGIQ INC-CDI,BIQ,AUD
BIR,BIR FINANCIAL LTD,BIR,AUD
BIS,BISALLOY STEEL GROUP LTD,BIS,AUD
BIT,BIOTRON LIMITED,BIT,AUD
BKI,BKI INVESTMENT CO LTD,BKI,AUD
BKL,BLACKMORES LIMITED,BKL,AUD
BKM,BKM MANAGEMENT LTD,BKM,AUD
BKT,BLACK ROCK MINING LTD,BKT,AUD
BKW,BRICKWORKS LIMITED,BKW,AUD
BKY,BERKELEY ENERGIA LTD,BKY,AUD
BLA,BLUE SKY ALTERNATIVE INVESTM,BLA,AUD
BLD,BORAL LIMITED,BLD,AUD
BLG,BLUGLASS LTD,BLG,AUD
BLK,BLACKHAM RESOURCES LTD,BLK,AUD
BLT,BENITEC BIOPHARMA LTD,BLT,AUD
BLU,BLUE ENERGY LTD,BLU,AUD
BLX,BEACON LIGHTING GROUP LTD,BLX,AUD
BLY,BOART LONGYEAR LTD,BLYDA,AUD
BLZ,BLAZE INTERNATIONAL LIMITED,BLZ,AUD
BMG,BMG RESOURCES LTD,BMG,AUD
BMH,BAUMART HOLDINGS LTD,BMH,AUD
BMN,BANNERMAN RESOURCES LTD,BMN,AUD
BMP,BUYMYPLACE.COM.AU LTD,BMP,AUD
BNDS,BETAS LEGG MASON AUS BOND FD,BNDS,AUD
BNKS,BETASHARES GLB BANKS-CURR HG,BNKS,AUD
BNL,BIG STAR ENERGY LTD,BNL,AUD
BNO,BIONOMICS LIMITED,BNO,AUD
BNR,BULLETIN RESOURCES LTD,BNR,AUD
BOA,BOADICEA RESOURCES LTD,BOA,AUD
BOC,BOUGAINVILLE COPPER LIMITED,BOC,AUD
BOE,BOSS RESOURCES LTD,BOE,AUD
BOL,BOOM LOGISTICS LTD,BOL,AUD
BOND,SPDR S&amp;P/ASX AUSTRALIAN BOND,BOND,AUD
BOQ,BANK OF QUEENSLAND LIMITED.,BOQ,AUD
BOQPD,BANK OF QUEENSLAND CONVERTIBLE PREFERENCE SHARE,BOQPD,AUD
BOQPE,BANK OF QUEENSLAND FLOAT PERP PFD,BOQPE,AUD
BOT,BOTANIX PHARMACEUTICALS LTD,BOT,AUD
BPG,BYTE POWER GROUP LTD,BPG,AUD
BPH,BPH ENERGY LTD,BPH,AUD
BPL,BROKEN HILL PROSPECTING LTD,BPL,AUD
